Num_Acc;catr;voie;v1;circ;nbv;vosp;prof;pr;pr1;plan;larrout;surf;infra;situ;vma
536564901;4;VIEILLE RUE (RUE);0;1;1;0;1;-1;-1;1;-1;1;5;1;50
536564902;4;LAMARQUE (AV JEAN ALBERT);0;2;3;0;1;0;0;1;-1;1;0;8;50
536564903;3;108;;2;2;0;1;16;780;1;4;1;0;3;90
536564904;4;BOULEVARD BEAUMARCHAIS;0;2;1;0;1;-1;-1;1;-1;1;0;1;30
536564904;4;;;2;-1;;1;-1;-1;1;-1;1;0;1;30
536564905;3;TOULOUSE RD 813 (ROUTE DE);0;2;2;0;1;26;700;1;11;1;0;1;80
536564906;4;;;1;-1;;1;-1;-1;1;-1;1;0;5;30
536564906;4;PLACE FRANZ LISZT;0;2;0;3;2;-1;-1;1;-1;1;9;5;30
536564907;4;LIBERTE (BOULEVARD DE LA);0;2;2;0;1;0;0;1;-1;1;5;1;50
536564908;4;;;2;2;0;1;-1;-1;1;-1;1;0;1;80
536564908;4;;;2;2;0;2;-1;-1;1;-1;1;0;1;80
536564909;4;VERLAINE (SQUARE PAUL);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536564910;4;BOULEVARD CHARLES DE GAULLE;0;2;2;2;1;-1;-1;1;-1;1;8;1;30
536564911;4;BOULEVARD DES ITALIENS;0;2;4;0;1;-1;-1;1;-1;1;0;8;30
536564911;4;RUE LAFFITTE;0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536564912;9;;0;2;2;0;2;-1;-1;1;-1;1;0;3;50
536564913;3;PARIS  (RUE DE  );0;2;2;0;1;0;722;1;-1;1;0;1;50
536564914;4;AVENUE DES CHAMPS ELYSEES;0;2;8;3;1;-1;-1;1;-1;1;0;1;50
536564915;3;SAILHÈS (CH. DE);0;2;2;0;1;7;0;4;7;1;0;1;50
536564916;4;GABRIEL (RUE);0;2;2;0;1;0;0;1;-1;1;0;1;30
536564916;4;PETITES ECURIES ( COURS DES );0;2;2;0;1;0;0;1;-1;1;5;1;30
536564917;4;AVENUE DE FRIEDLAND;0;2;4;3;1;-1;-1;1;-1;2;0;1;30
536564917;4;;;1;-1;;1;-1;-1;1;-1;2;0;1;30
536564918;4;JEAN JAURES (COURS);0;1;4;0;1;-1;-1;1;-1;1;0;1;30
536564919;4;MITTERRAND, RUE FRANCOIS;0;2;2;0;1;-1;-1;1;-1;2;0;1;30
536564920;3;d301 de chantoiseau /grand veneur;0;2;2;0;1;18;829;1;7;1;5;8;70
536564920;3;RD 409 panneau ONF à LIBERATION;0;2;2;0;1;9;30;1;7;1;5;1;70
536564921;3;28;0;2;2;0;2;9;130;3;;1;0;1;80
536564921;3;;0;2;2;0;1;-1;-1;1;-1;1;0;1;80
536564922;4;QUAI VOLTAIRE;0;1;3;1;1;-1;-1;1;-1;1;0;1;30
536564923;4;RUE DE TAUZIA;0;2;2;2;1;-1;-1;1;-1;1;5;1;30
536564924;4;REPUBLIQUE (COURS DE LA);0;3;8;1;1;-1;-1;1;-1;2;9;1;50
536564925;4;MARECHAL JOFFRE (RUE);0;2;3;0;1;0;0;1;-1;1;0;1;50
536564925;4;REPUBLIQUE (COURS DE LA);0;2;5;1;2;0;0;1;-1;1;1;1;50
536564926;3;824;;2;2;0;1;21;960;1;7;1;5;1;80
536564926;3;;;2;-1;;1;-1;-1;3;-1;1;0;1;80
536564927;4;BOULEVARD MONTMARTRE;0;2;5;1;1;-1;-1;1;-1;2;0;1;30
536564927;4;RUE MONTMARTRE;0;1;3;1;1;-1;-1;1;-1;2;0;1;30
536564928;3;TOULOUSE (ROUTE DE);0;2;2;0;1;54;330;1;7;1;0;1;50
536564929;4;GABRIEL PERI;0;2;2;0;1;-1;-1;1;-1;2;0;1;50
536564929;4;JULES LECESNE (RUE);0;2;2;0;1;-1;-1;1;-1;2;0;1;50
536564930;4;ETRETAT (D');0;2;3;1;2;0;0;1;-1;1;0;1;50
536564931;9;;0;2;2;1;1;0;0;1;-1;1;;5;50
536564932;7;AV DE FRONTON;0;2;2;1;1;35;250;1;7;1;0;1;50
536564933;3;952;;2;2;0;1;78;615;1;;1;0;1;80
536564934;4;LEON HALLAURE;0;2;2;0;1;0;0;1;-1;1;0;1;50
536564934;4;THEOPHILE GAUTIER;0;2;2;0;1;0;0;1;-1;1;0;1;50
536564935;3;OCTEVILLE;0;2;2;0;2;1;100;1;7;1;0;1;30
536564936;3;161;0;2;2;0;2;0;1;1;7;1;0;1;50
536564937;3;ST FRANCOIS (LIEU DIT);0;2;2;0;1;56;600;1;7;1;0;1;70
536564938;3;136;;2;2;0;1;11;20;1;4;1;0;1;80
536564939;4;PAUL BERT (AVENUE).;0;2;2;0;1;-1;-1;1;-1;7;0;1;50
536564940;4;;0;2;4;3;1;0;0;2;-1;1;;6;50
536564941;3;989;0;2;2;0;2;10;200;2;5;1;0;3;90
536564942;4;GIFFRE (AVENUE DU);0;1;1;1;1;0;1;1;-1;1;0;1;30
536564943;4;GRAVILLE (BD DE);0;2;3;2;2;-1;-1;3;-1;1;2;1;50
536564943;4;JEAN JAURES (AVENUE);0;2;5;2;1;0;0;1;-1;1;2;1;50
536564944;4;FOCH (AVENUE DU MARECHAL);0;1;1;0;1;30;0;2;-1;1;0;1;70
536564945;4;GAULLE CHARLES DE (AV);0;2;2;0;1;-1;-1;1;-1;1;0;4;50
536564947;4;ETREMBIERES (RUE D');0;2;2;0;1;0;1;3;-1;2;0;1;50
536564948;4;PETITE-VITESSE (BD DE LA);0;2;2;0;1;0;0;1;-1;1;0;1;30
536564949;3;CHAMPION RUE MARCEL;0;2;2;0;1;1;650;1;5;1;8;1;50
536564950;3;145;0;2;2;2;2;0;0;1;-1;1;0;1;50
536564952;3;22;0;2;2;1;1;0;1;1;-1;1;0;1;50
536564953;4;GRANDE COTE (AVENUE DE LA);0;2;2;1;1;-1;-1;2;-1;1;0;5;30
536564954;4;ARDOISE (RUE DE L');0;2;2;0;1;0;0;1;-1;1;0;1;50
536564954;4;SAVORGNAN DE BRAZZA (AV) N° IMP;0;2;2;0;1;0;0;1;-1;1;0;1;50
536564955;3;RN6 (CHARTONNIERE);0;2;2;0;1;0;100;1;-1;1;0;1;50
536564956;3;838;;2;2;0;1;8;0;1;5;1;0;1;80
536564957;4;ROBERT KIEFFER (RUE);0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536564958;4;;0;2;2;0;1;1;0;1;-1;2;9;1;30
536564959;1;A87;0;3;4;0;1;1;300;1;-1;1;3;1;50
536564960;4;DURAND GEORGES (AV) N° PAIRS 166 A 310;0;3;0;0;1;0;0;1;-1;1;0;1;50
536564961;4;GAULLE (RUE DU GAL);0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536564962;4;CANAL (RUE DU);0;1;1;0;1;-1;-1;1;-1;2;0;8;30
536564962;4;DOUBS (RUE DU);0;2;2;1;1;-1;-1;2;-1;2;0;4;50
536564963;3;;0;2;2;0;1;0;1;1;-1;1;0;1;50
536564964;4;LAURENT BONNEVAY    (Boulevard);0;2;4;0;1;-1;-1;1;-1;2;0;1;50
536564965;3;2;0;2;2;0;1;14;600;4;5;1;0;1;80
536564966;2;;;2;2;0;1;33;310;3;-1;1;5;1;90
536564966;2;Route Nationale 814;0;2;2;0;1;23;500;3;10;1;5;1;90
536564967;3;933;0;3;4;0;1;20;500;1;7;1;1;8;90
536564968;3;RD 914;0;2;2;0;1;1;300;1;7;1;0;1;80
536564970;7;LOUIS BLERIOT                       (R );0;2;2;2;1;-1;-1;1;;2;0;1;50
536564970;7;ROUTE DE STRASBOURG D 483           (RO);0;1;1;2;1;6;700;2;;2;0;1;50
536564971;4;;0;1;2;0;1;62;0;1;-1;1;0;1;50
536564972;3;CHEMIN DEPARTEMENTAL CD 20;0;2;2;0;2;0;9;1;-1;1;5;8;50
536564972;3;LION ( CHEMIN DU );0;2;2;0;2;0;9;1;-1;1;5;8;50
536564973;4;;0;2;3;0;1;-1;-1;1;-1;1;5;4;50
536564973;4;;0;2;2;0;1;-1;-1;2;-1;1;5;4;30
536564975;3;38;0;2;2;3;1;0;1;1;-1;2;0;1;30
536564976;4;FRATERNITE (DE LA)                  (R );0;2;2;0;1;-1;-1;1;-1;2;0;1;30
536564977;4;MADRAGUE DE MONTREDON (AVE DE LA);0;2;2;0;1;1;0;1;-1;1;0;1;50
536564978;4;MARCEL DASSAULT (AVENUE);0;2;2;1;1;-1;-1;1;-1;1;0;5;50
536564979;7;GAGARINE (AV);0;2;4;0;1;17;40;1;-1;2;0;1;50
536564979;7;ROMAIN ROLLAND (RUE);0;2;2;0;3;-1;-1;1;-1;2;0;1;50
536564980;3;130;;2;2;0;1;0;1;1;7;1;0;1;80
536564980;3;215;0;2;2;0;1;6;714;1;7;1;0;1;90
536564981;4;;0;3;2;0;1;0;0;1;-1;1;0;1;50
536564982;4;PIERRE PUGET (COURS);0;1;2;0;2;0;0;1;-1;1;0;1;50
536564983;4;;0;2;2;0;2;-1;-1;1;-1;1;0;1;30
536564984;3;MARCONNET ANTONIN (RUE);0;2;2;0;1;-1;-1;3;-1;2;5;1;90
536564984;3;ROCADE RD 446;0;2;2;0;1;2;100;2;-1;2;5;1;90
536564985;4;LYON (RTE DE);0;2;4;2;1;-1;-1;1;-1;1;9;5;50
536564985;4;PARC (RUE DU);0;1;2;1;1;-1;-1;1;-1;1;0;1;50
536564986;4;HAMBOURG (BOULEVARD);0;2;0;0;1;124;0;1;-1;1;0;1;50
536564987;3;27;0;2;2;0;1;1;0;1;-1;1;0;1;50
536564988;4;;0;2;2;0;1;-1;-1;1;9;1;0;1;50
536564989;4;;0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536564989;4;;0;2;2;0;1;-1;-1;1;-1;1;0;1;80
536564990;7;;0;2;2;0;2;1;290;1;-1;1;0;1;50
536564991;4;ANCIENS COMBATTANTS AVENUE DES;0;2;2;0;1;0;0;1;-1;1;0;1;50
536564992;4;CHARLES DE GAULLE (AVENUE, N°27 A 129);0;3;0;0;1;0;0;1;-1;1;0;1;50
536564993;4;;0;2;2;2;1;-1;-1;1;-1;1;0;1;30
536564994;4;ROUTE DES BOIS BLANCS;0;2;0;0;1;0;0;1;-1;9;0;1;30
536564995;3;LOISON (RTE DE);0;2;2;0;1;9;940;1;-1;2;0;1;50
536564995;3;RIBOT (R ALEXANDRE);0;2;2;0;1;-1;-1;1;-1;2;5;1;50
536564996;3;982;0;2;2;0;1;17;200;1;7;1;0;1;80
536564997;3;ROCADE OUEST;0;2;2;0;1;57;680;1;-1;1;0;1;70
536564998;4;LAGACHE (AVENUE JULIEN);0;3;2;0;1;-1;-1;1;-1;1;0;1;50
536564999;3;30;0;2;2;0;2;2;600;2;;1;0;3;90
536565001;7;5;0;2;2;0;1;7;500;1;-1;1;0;1;70
536565002;3;MONTREAL -ROUTE DE -;0;2;2;0;1;4;;1;7;1;0;1;80
536565003;7;;0;1;3;1;1;2;700;1;-1;1;0;1;50
536565003;7;TURENNE RUE;0;2;3;0;1;-1;-1;1;-1;1;0;1;50
536565004;7;GAMBETTA (BOULEVARD);0;2;2;0;1;3;800;1;-1;1;0;1;50
536565005;4;;;1;1;1;1;-1;-1;1;-1;1;6;5;50
536565006;2;40;;2;2;0;2;78;0;3;7;2;0;3;70
536565007;4;TOURBIERES (CHEMIN DES);0;2;2;0;1;0;0;2;-1;5;0;8;50
536565008;3;ROCADE NORD - RD 6113;0;2;2;0;1;55;770;1;7;1;0;1;70
536565009;7;TOURNAI BOULEVARD DE;0;2;0;1;1;0;0;1;0;1;0;5;50
536565009;7;TRANSIT RUE DU;0;1;0;0;1;0;0;1;0;1;0;5;50
536565010;4;BOISMONT (RUE DE);0;2;2;0;4;-1;-1;1;-1;7;0;1;80
536565011;3;8;0;2;2;0;2;8;500;3;5;1;0;1;90
536565012;4;;;2;2;0;1;-1;-1;1;-1;1;0;1;50
536565013;4;JULES GUESDE (RUE);0;1;-1;0;1;-1;-1;1;-1;2;0;1;50
536565013;4;ST DOMINIQUE (MAIL);0;1;2;2;1;-1;-1;1;-1;2;0;1;50
536565014;4;VENISE (RUE);0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536565015;3;ATLANTIQUE ( AVENUE DE L' );0;1;2;0;2;0;0;1;5;1;0;1;50
536565016;3;90;;2;2;0;2;26;0;3;4;1;0;1;90
536565018;1;A87;0;3;2;0;1;1;0;1;10;2;0;1;110
536565019;4;SAINT THIERRY (RUE) DU N°52 A 136 ET DU;0;2;1;0;1;-1;-1;1;-1;2;0;1;50
536565020;3;67;;3;0;0;1;2;420;1;0;1;5;1;70
536565020;3;;;2;0;0;1;-1;-1;1;0;1;0;1;50
536565021;4;;;2;2;0;2;-1;-1;3;-1;1;0;3;50
536565022;4;COUBERTIN BOULEVARD;0;3;2;0;1;-1;-1;1;-1;1;0;1;50
536565023;4;PRE PIGEON;0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536565024;4;BOIS FLEURI (CHEMIN);0;2;2;0;1;0;0;1;-1;1;0;1;50
536565024;4;ROUQUIER (BOULEVARD EMMANUEL);0;2;2;0;1;0;0;1;-1;1;0;1;50
536565025;2;166;0;3;4;0;1;5;820;3;10;2;0;2;110
536565026;3;517;0;2;1;0;1;208;0;1;-1;1;0;1;70
536565027;4;THIERS;0;1;1;0;1;1;0;1;-1;1;0;1;50
536565029;7;JAURES RUE JEAN;0;2;2;0;1;7;380;1;-1;1;0;1;50
536565030;4;ALLIES A PARTIR Nø 117-132;0;2;4;0;1;-1;-1;1;12;1;0;1;50
536565030;4;DURAND JOANNY;0;2;2;0;2;-1;-1;1;12;1;0;1;50
536565031;4;;;2;2;0;1;-1;-1;1;;2;0;1;80
536565031;4;;;2;2;0;2;-1;-1;1;-1;2;0;1;80
536565032;7;GERBAULT ALAIN PROMENADE;0;2;2;0;1;1;0;3;-1;1;0;1;50
536565033;3;149;;2;2;0;1;15;900;1;5;1;0;1;50
536565033;3;;;2;2;0;1;-1;-1;1;-1;1;0;1;50
536565034;4;JAURES (BOULEVARD JEAN);0;2;1;0;1;-1;-1;1;-1;2;0;1;50
536565034;4;VAUX (ROUTE DES);0;2;2;0;1;-1;-1;1;-1;2;0;1;50
536565035;3;EISENHOWER (AVENUE DU GENERAL);0;2;2;1;1;23;760;1;-1;1;0;5;50
536565036;2;LADOUCETTE ( COURS );0;2;3;0;1;37;310;1;8;1;0;1;50
536565037;4;VEYETTES (DES);0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536565038;3;988;;2;2;0;1;80;400;1;7;1;0;1;80
536565039;4;PONT JUVENAL (AVENUE DU);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536565040;3;124;;2;2;0;1;1;350;1;5;1;0;1;80
536565041;4;PORTE DE VINCENNES;0;1;4;0;1;32;0;1;-1;1;0;1;70
536565042;2;141;0;3;1;0;1;76;900;1;5;1;0;1;90
536565043;4;A10;0;1;1;0;1;-1;-1;1;-1;1;0;1;50
536565043;4;POMPIDOU (AVENUE GEORGES);0;1;2;0;1;-1;-1;1;-1;1;0;1;30
536565044;4;DASSAULT (AVE MARCEL) (2-51);0;2;2;2;1;-1;-1;1;-1;2;0;1;50
536565045;4;;;2;2;0;2;-1;-1;1;-1;1;0;3;80
536565047;3;32;;2;2;0;2;1;40;1;;2;0;1;80
536565048;4;CHEVALLIER (RUE AUGUSTE);0;2;2;2;1;-1;-1;1;-1;1;0;1;50
536565049;4;ECHANGEUR BAGNOLET;0;1;5;0;1;30;200;1;-1;1;0;1;70
536565050;3;704;;2;2;0;1;15;800;2;5;2;0;1;80
536565051;3;ROUTE DE GIREUGNE;0;2;2;0;4;20;430;2;-1;9;0;8;80
536565052;4;PORTE DE SAINT CLOUD;0;1;4;0;1;10;400;1;-1;1;0;1;70
536565053;1;18 MONTAUDRAN (PERIPH EST A61);0;3;4;0;1;238;200;1;;1;0;1;90
536565054;1;A50-Sens Aubagne vers Marseille;0;3;3;0;1;10;0;1;;1;0;2;90
536565055;3;D956;0;2;2;0;1;23;470;1;;1;5;1;90
536565056;4;DODIN (AVENUE ROGER);0;2;6;1;1;-1;-1;1;-1;1;5;1;50
536565056;4;PORTE DE ST NAZAIRE;0;2;5;1;2;-1;-1;1;-1;1;5;1;50
536565057;4;CONCARNEAU RUE DE;0;1;1;0;3;-1;-1;3;-1;1;0;1;50
536565058;1;ROCADE A 630;0;3;6;0;2;2;735;1;14;1;2;1;70
536565059;3;619;0;2;2;0;2;19;750;1;;1;0;1;70
536565061;4;AVENUE DE WAGRAM;0;2;2;0;1;-1;-1;1;-1;2;0;1;30
536565061;4;RUE DE PRONY;0;2;2;0;1;-1;-1;1;-1;2;0;1;30
536565063;1;ROCADE A 630;0;3;6;0;2;3;116;1;14;1;2;1;70
536565065;4;PORTE DE PANTIN;0;1;4;3;1;26;0;1;-1;2;0;1;70
536565066;1;AUTOROUTE A6;0;3;3;0;2;17;899;1;14;1;0;1;110
536565067;4;FOCH (AVENUE MARECHAL);0;1;1;0;1;-1;-1;1;-1;2;0;1;30
536565067;4;SEVERINE (RUE);0;2;2;0;1;-1;-1;1;-1;2;0;1;30
536565068;3;576;0;2;2;0;1;12;675;1;7;1;0;1;50
536565069;4;BOULEVARD DE DOUAUMONT;0;1;1;0;1;-1;-1;2;-1;2;0;1;30
536565071;3;770;0;2;2;0;2;41;975;1;6;1;0;3;80
536565072;4;DE JOUVENEL (BOULEVARD HENRI);0;2;3;0;1;-1;-1;1;-1;1;5;1;50
536565072;4;ROOSEVELT (AVENUE DU PRESIDENT);0;2;3;0;1;-1;-1;1;-1;1;5;1;50
536565072;4;SEMARD (AVENUE PIERRE) JUSQU'A N° 73 - 6;0;2;3;0;1;-1;-1;1;-1;1;5;1;50
536565075;4;ADRIENNE RANC-SAKAKINI (rue);0;3;-1;0;1;0;0;1;-1;1;0;1;50
536565076;1;A86 EXT;0;3;3;0;1;61;650;1;-1;1;0;1;110
536565077;3;18;;3;2;0;1;11;940;1;;1;0;1;80
536565078;4;CAPITAINE DE CORVETTE P.BRUTUS;0;2;1;0;1;1;0;3;-1;1;0;1;50
536565079;4;RUE JEANNE D ARC;0;2;2;3;1;-1;-1;1;-1;1;0;1;30
536565080;4;VERDILLON (RUE);0;2;0;0;1;0;0;2;-1;1;0;1;50
536565081;3;215;0;2;2;0;1;5;990;2;4;2;0;1;90
536565082;4;ELIE WIESEL (BD);0;2;4;3;1;1;0;1;-1;1;6;1;50
536565083;4;MORETTI (BOULEVARD);0;2;2;0;2;0;0;1;-1;1;0;1;50
536565084;4;BOULEVARD DAVOUT;0;2;2;1;2;-1;-1;1;-1;1;0;1;50
536565084;4;RUE SERPOLLET;0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536565085;3;67;;2;2;0;1;10;0;2;7;1;0;1;90
536565086;1;A86 INT;0;1;3;0;1;59;400;1;-1;1;0;1;90
536565087;4;ROGER SALENGRO (AVENUE);0;1;3;3;1;-1;-1;1;-1;1;9;1;50
536565088;3;28;0;2;2;0;2;0;250;2;5;1;2;3;50
536565089;4;;;2;-1;;1;-1;-1;1;-1;1;0;8;30
536565090;4;BOURRELY (CHEMIN DES);0;2;2;0;2;0;0;1;-1;1;0;1;50
536565091;1;3;0;3;8;0;1;6;300;1;-1;1;0;1;90
536565092;4;DULAC (AVENUE GUILLAUME);0;2;2;0;1;0;0;1;-1;1;0;1;50
536565093;3;6098;;2;2;0;2;5;892;1;6;1;0;1;50
536565094;4;CARGO RHIN FIDELI (RUE);0;3;0;0;1;0;0;1;-1;1;0;1;50
536565095;4;AVENUE DE CLICHY;0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536565095;4;RUE EMILE LEVEL;0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536565096;1;1;0;3;4;0;1;0;800;1;17;1;1;1;90
536565097;3;CIOTAT (ROUTE DE LA RN559);0;2;2;0;3;0;0;3;-1;1;0;1;80
536565098;3;511;;2;2;0;1;27;650;1;9;1;0;1;90
536565098;3;;;2;2;0;1;-1;-1;1;9;1;0;1;50
536565099;4;AV DU PDT JOHN F KENNEDY;0;2;0;0;2;1;0;1;-1;1;0;1;50
536565099;4;RUE DOC SCHWEITZER;0;2;0;0;1;1;0;1;-1;1;0;1;50
536565100;4;;;1;-1;;1;-1;-1;1;-1;2;0;1;30
536565100;4;RUE DE L ARRIVEE;0;3;4;3;1;-1;-1;1;-1;2;0;1;30
536565102;4;BOMPAIRE FREDERIC (PLACE);0;2;2;0;1;-1;-1;1;-1;1;5;1;30
536565103;3;205;0;2;2;0;1;0;800;1;5;1;0;1;80
536565104;4;AVENUE DE LA PORTE DE CHATILLON;0;2;2;0;1;-1;-1;1;-1;2;5;1;30
536565105;4;PORTE DAUPHINE;0;1;4;0;1;14;700;1;-1;1;0;1;70
536565106;4;ANCIENNE ROUTE DES ALPES (RTE);0;2;3;1;1;0;0;1;-1;1;0;1;50
536565107;2;passamanty-Vahibé ( route );0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536565108;3;141;0;2;2;0;1;0;500;1;3;1;0;8;80
536565109;4;BOULEVARD BRUNE;0;2;8;0;1;-1;-1;1;-1;1;6;1;50
536565109;4;;;1;-1;;1;-1;-1;1;-1;1;0;1;50
536565110;4;BOULEVARD RASPAIL;0;1;2;3;2;-1;-1;1;-1;1;0;1;30
536565111;4;;;1;1;0;1;-1;-1;1;-1;1;0;1;30
536565112;4;BOERS (RUE DES);0;1;1;0;1;1;0;1;-1;1;9;6;50
536565112;4;PUGET (R.);0;1;2;3;1;1;0;1;-1;1;9;6;50
536565113;4;BOULEVARD SAINT MICHEL;0;2;2;1;2;-1;-1;1;-1;1;0;4;30
536565114;4;LORY LES BAS (RUE);0;1;1;0;1;0;0;1;-1;1;0;1;50
536565115;4;;;2;-1;;1;-1;-1;1;-1;1;0;5;30
536565115;4;RUE DE L AQUEDUC;0;2;0;1;1;-1;-1;1;-1;1;0;5;30
536565116;4;SAINT EXUPERY (AVENUE ANTOINE DE);0;2;2;0;1;0;0;1;-1;1;0;1;30
536565117;3;D4;;2;2;0;1;25;730;3;4;2;0;1;80
536565118;2;LANCASTEL (BOULEVARD);0;1;1;0;1;0;670;1;-1;1;0;1;50
536565119;4;PLACE DU MAQUIS DU VERCORS;0;1;4;3;1;-1;-1;1;-1;1;0;1;30
536565120;4;ROUQUIER (BOULEVARD EMMANUEL);0;2;2;0;1;0;0;1;-1;7;0;1;50
536565121;4;;0;2;4;0;1;49;790;1;-1;1;0;1;50
536565121;4;;0;4;2;0;2;48;790;1;-1;1;0;1;50
536565122;3;46;;2;2;0;1;7;0;1;-1;1;0;1;70
536565122;3;62;;2;2;0;1;9;0;1;-1;1;0;1;80
536565123;4;MARIE (RUE SAINTE);0;1;4;0;1;-1;-1;1;-1;1;0;1;50
536565123;4;MONTREUIL (RUE);0;2;4;0;2;-1;-1;1;-1;1;0;1;50
536565124;4;BOULEVARD NEY;0;1;2;0;1;-1;-1;1;-1;1;0;1;50
536565125;7;;0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536565126;3;228;0;2;2;0;2;0;0;3;-1;2;0;1;50
536565127;1;8;0;3;6;0;2;196;200;2;14;1;0;1;90
536565128;4;EUGENE GOBERT(RUE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536565129;4;ALLEE DU BORD DE L EAU;0;3;2;0;1;-1;-1;1;-1;1;0;1;50
536565130;1;13;0;3;3;0;1;134;513;1;10;1;0;1;130
536565131;3;19;0;2;2;2;1;0;1;1;12;2;0;1;50
536565132;3;D1044;0;2;0;0;1;42;540;1;-1;1;0;1;80
536565133;3;ZEPHIR (ROCADE);0;2;1;0;1;2;710;1;-1;1;0;1;50
536565134;4;PLACE DE LA PORTE DE VERSAILLES;0;1;2;1;1;-1;-1;1;-1;1;0;1;30
536565135;3;70;0;2;2;0;1;0;213;1;-1;1;6;1;30
536565136;3;BADUEL (ROUTE DE);0;2;2;0;1;1;710;1;-1;1;0;1;50
536565137;4;;0;2;2;0;1;0;0;1;-1;1;0;8;50
536565138;4;AVENUE DES GOBELINS;0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536565138;4;;;1;-1;;1;-1;-1;1;-1;1;0;1;30
536565139;4;QUAI DE BERCY;0;3;3;3;2;-1;-1;1;-1;1;0;1;50
536565140;3;999;0;2;2;0;1;14;250;1;7;1;0;1;50
536565141;3;933;0;1;2;0;1;0;0;1;-1;2;0;1;50
536565142;4;;;1;-1;;1;-1;-1;1;-1;1;0;1;30
536565142;4;PLACE DE VARSOVIE;0;1;8;0;1;-1;-1;1;-1;1;5;1;30
536565143;4;PARMENTIER (RUE);0;1;2;0;1;0;0;1;-1;2;0;1;50
536565144;3;248;;2;2;0;1;5;756;1;4;2;0;1;80
536565144;3;;;2;2;0;4;-1;-1;1;4;2;0;1;80
536565145;4;AVENUE JEAN JAURES;0;2;3;1;1;-1;-1;1;-1;1;0;1;30
536565145;4;RUE LA FAYETTE;0;2;4;3;1;-1;-1;1;-1;1;0;1;30
536565146;4;;;1;-1;;1;-1;-1;1;-1;1;0;5;30
536565146;4;RUE LECOURBE;0;1;3;1;1;-1;-1;1;-1;1;0;5;30
536565147;3;CALVAIRE;0;2;2;0;2;0;0;1;7;2;0;1;50
536565148;3;D8;0;3;2;0;1;88;780;1;7;1;0;1;50
536565149;3;148;0;2;1;0;1;0;0;1;-1;1;0;1;50
536565149;3;;0;2;1;0;1;0;0;2;-1;1;0;1;30
536565150;3;674;;2;2;0;1;0;240;1;;2;0;3;80
536565151;4;RUE DE VAUGIRARD;0;1;3;0;1;-1;-1;1;-1;1;0;1;30
536565151;4;RUE DU CHERCHE MIDI;0;1;2;0;1;-1;-1;1;-1;1;0;1;30
536565152;4;CHATEAU (RUE DU);0;2;1;0;2;0;0;1;-1;2;0;1;50
536565153;3;;0;2;2;0;1;0;4;1;-1;1;0;1;50
536565154;3;7;0;2;4;0;1;125;0;1;-1;1;0;1;50
536565155;4;;;1;-1;;1;-1;-1;1;-1;2;0;1;30
536565156;3;DE DION BOUTON (QUAI) DU 29 AU 65;0;1;1;0;1;0;0;1;-1;1;0;1;50
536565156;3;JAURES (RUE JEAN) DU 97 AU 1;0;1;1;0;1;0;0;1;-1;1;0;1;50
536565157;4;;0;2;2;0;1;0;0;1;-1;1;0;1;30
536565158;2;31;;3;2;0;1;31;860;1;7;1;0;5;110
536565159;1;SORTIE A 86;0;2;2;0;2;8;0;1;7;1;0;1;50
536565160;1;Sens Marseille vers Aubagne;0;3;4;0;1;7;0;1;-1;1;0;1;90
536565161;3;64;0;1;1;0;2;0;1;1;-1;1;0;1;50
536565161;3;;0;1;1;0;1;0;1;1;-1;1;1;1;50
536565162;4;GAMBETTA (RUE);0;1;10;0;1;0;0;1;-1;2;0;1;30
536565162;4;JEAN JAURES (AVENUE) N°57 A 259 ET 64 A;0;1;1;0;1;48;811;2;-1;2;5;1;30
536565164;1;;0;3;4;0;2;441;299;1;;1;0;1;130
536565165;3;CHATEAU (RUE DU) 1/125 - 2/136;0;2;2;0;1;0;0;1;-1;2;0;1;30
536565167;3;AULAGNIER ( QUAI );0;3;2;0;1;0;0;1;7;1;0;1;70
536565168;1;AUTOROUTE A23;0;3;2;0;1;26;188;1;10;2;0;1;130
536565169;3;91;;2;2;0;4;11;650;2;7;8;0;1;50
536565170;3;311;0;2;2;0;1;0;1;1;5;1;0;1;50
536565170;3;;0;3;4;0;1;0;1;1;5;1;0;1;50
536565171;1;AUTOROUTE A10;0;1;0;0;2;1;799;3;0;1;0;1;90
536565172;3;108;;2;2;0;1;4;950;1;4;2;0;1;80
536565172;3;;;2;2;0;1;-1;-1;1;4;2;0;1;80
536565173;3;115;0;2;2;0;1;0;1;1;-1;1;9;8;50
